TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1904.7077,-903.837,112.423,-431.392,883.75,-927.5,-2161.25,539.6,-278.16,262.96
1904.7577,-902.373,113.887,-428.83,1408.75,-796.25,-2170.0,541.12,-276.64,259.92
1904.8077,-901.58,113.277,-427.061,1662.5,-866.25,-2100.0,553.28,-262.96,249.28
1904.8577,-901.885,112.667,-430.233,1837.5,-770.0,-2178.75,533.52,-270.56,261.44
1904.9077,-905.423,116.571,-427.915,1776.25,-673.75,-1767.5,528.96,-278.16,250.8
1904.9577,-899.689,113.643,-432.185,840.0,-498.75,-2642.5,541.12,-264.48,261.44
1905.0077,-908.717,108.763,-428.769,1662.5,-1102.5,-3053.75,533.52,-281.2,276.64
1905.0577,-901.458,107.726,-429.684,2353.75,-1452.5,-1198.75,536.56,-279.68,256.88
1905.1077,-894.931,119.499,-428.952,1820.0,-271.25,-1382.5,542.64,-275.12,267.52
1905.1577,-904.691,113.338,-428.647,315.0,-70.0,-2852.5,547.2,-261.44,243.2
1905.2078,-900.116,105.713,-429.684,2021.25,-376.25,-1925.0,550.24,-266.0,259.92
1905.2577,-899.079,112.972,-435.906,2703.75,78.75,-1487.5,551.76,-275.12,262.96
1905.3077,-904.691,117.303,-436.821,1303.75,-962.5,-2598.75,545.68,-278.16,266.0
1905.3577,-905.179,113.399,-432.429,778.75,-1618.75,-2388.75,551.76,-273.6,264.48
1905.4077,-900.543,110.898,-430.294,1356.25,-1225.0,-2003.75,545.68,-264.48,250.8
1905.4577,-902.678,112.972,-429.745,1505.0,-1198.75,-2170.0,548.72,-281.2,258.4
1905.5077,-902.251,114.07,-429.623,1382.5,-918.75,-2038.75,542.64,-269.04,262.96
1905.5577,-902.861,112.728,-428.647,673.75,-665.0,-2100.0,533.52,-272.08,262.96
1905.6077,-905.24,114.192,-429.928,1015.0,-621.25,-2126.25,539.6,-278.16,256.88
1905.6577,-904.081,113.033,-431.331,1767.5,-813.75,-2170.0,538.08,-279.68,253.84
1905.7077,-901.458,112.423,-429.989,2030.0,-507.5,-1960.0,547.2,-258.4,256.88
1905.7577,-903.044,112.606,-430.05,1723.75,-717.5,-2170.0,542.64,-279.68,253.84
1905.8077,-902.739,112.667,-432.429,1601.25,-463.75,-1890.0,542.64,-273.6,262.96
1905.8577,-899.445,115.839,-433.344,936.25,-656.25,-1907.5,556.32,-267.52,258.4
