TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1802.2577,-900.299,98.881,-435.418,1478.75,-507.5,-1925.0,547.2,-267.52,250.8
1802.3077,-903.105,94.977,-431.331,586.25,-393.75,-2380.0,524.4,-256.88,266.0
1802.3577,-900.97,90.402,-431.209,1303.75,-280.0,-2205.0,550.24,-262.96,264.48
1802.4077,-903.898,92.598,-438.041,2283.75,8.75,-1986.25,545.68,-255.36,262.96
1802.4577,-903.41,93.818,-436.76,1461.25,-1093.75,-2100.0,532.0,-258.4,267.52
1802.5077,-898.713,96.258,-436.638,1155.0,-1023.75,-1986.25,524.4,-261.44,275.12
1802.5577,-904.508,93.757,-434.686,1312.5,-1347.5,-2073.75,554.8,-262.96,250.8
1802.6077,-900.848,92.354,-434.442,1443.75,-1365.0,-2170.0,544.16,-261.44,262.96
1802.6577,-902.922,96.441,-432.673,1286.25,-1435.0,-1776.25,536.56,-253.84,273.6
1802.7077,-901.824,95.831,-434.381,936.25,-866.25,-2065.0,553.28,-270.56,255.36
1802.7577,-903.044,95.77,-429.379,1373.75,-1067.5,-2117.5,547.2,-262.96,259.92
1802.8077,-905.057,97.722,-435.845,1811.25,-551.25,-1933.75,553.28,-267.52,261.44
1802.8577,-908.961,97.783,-435.967,1198.75,-1032.5,-2030.0,536.56,-252.32,255.36
1802.9077,-895.419,94.611,-430.294,1286.25,-1111.25,-2362.5,553.28,-253.84,266.0
1802.9577,-901.824,93.757,-433.71,1942.5,-297.5,-2353.75,548.72,-249.28,256.88
1803.0077,-906.643,99.552,-434.747,1268.75,-1347.5,-1347.5,547.2,-256.88,264.48
1803.0577,-894.748,96.807,-433.466,997.5,-420.0,-2380.0,557.84,-269.04,264.48
1803.1077,-910.12,90.707,-432.124,1907.5,-1198.75,-2887.5,547.2,-259.92,252.32
1803.1577,-906.887,92.293,-434.015,2161.25,-1601.25,-1452.5,536.56,-258.4,261.44
