TimeStamp,ch1,ch2,ch3,ch4
5866.4325,-6897.5,-13079.69,-9793.38,-3987.31
5866.4365,-6896.21,-13078.07,-9795.05,-3988.03
5866.4405,-6889.92,-13081.55,-9794.81,-3992.7
5866.4445,-6884.77,-13080.22,-9790.61,-3990.75
5866.4485,-6884.77,-13077.26,-9788.8,-3985.88
5866.4525,-6888.68,-13074.59,-9789.75,-3982.59
5866.4565,-6888.15,-13076.12,-9789.18,-3982.64
5866.4605,-6880.67,-13075.93,-9782.36,-3982.02
5866.4645,-6882.86,-13078.74,-9779.69,-3982.16
5866.4685,-6899.17,-13088.47,-9790.66,-3991.56
5866.4725,-6926.63,-13111.5,-9818.27,-4016.02
5866.4765,-6932.55,-13121.08,-9829.38,-4025.89
5866.4805,-6930.78,-13125.66,-9828.81,-4029.66
5866.4845,-6934.79,-13132.62,-9831.72,-4035.0
5866.4885,-6939.98,-13131.67,-9835.58,-4035.0
5866.4925,-6945.32,-13129.86,-9838.87,-4034.33
5866.4965,-6944.94,-13129.52,-9836.15,-4033.33
5866.5005,-6938.7,-13130.52,-9831.53,-4033.85
5866.5045,-6934.79,-13129.81,-9829.14,-4032.56
5866.5085,-6936.41,-13126.28,-9826.71,-4028.51
5866.5125,-6939.6,-13123.7,-9827.76,-4025.94
5866.5165,-6938.36,-13125.18,-9826.14,-4024.94
5866.5205,-6929.97,-13125.71,-9821.85,-4024.55
5866.5245,-6925.92,-13122.13,-9819.6,-4022.36
5866.5285,-6926.68,-13121.8,-9823.13,-4023.27
5866.5325,-6930.21,-13119.75,-9827.0,-4023.6
5866.5365,-6929.73,-13119.08,-9824.9,-4023.5
5866.5405,-6928.16,-13120.8,-9821.75,-4024.84
5866.5445,-6922.2,-13114.98,-9815.46,-4016.83
5866.5485,-6920.39,-13112.88,-9818.17,-4014.06
5866.5525,-6922.06,-13108.54,-9816.74,-4009.53
5866.5565,-6926.16,-13110.64,-9815.98,-4009.58
5866.5605,-6924.92,-13112.93,-9814.12,-4011.35
5866.5645,-6920.91,-13112.12,-9815.65,-4011.82
5866.5685,-6917.43,-13109.73,-9815.98,-4009.68
5866.5725,-6922.87,-13111.16,-9819.84,-4012.16
5866.5765,-6926.35,-13114.12,-9824.32,-4016.5
5866.5805,-6916.09,-13110.11,-9819.37,-4014.78
5866.5845,-6906.8,-13104.3,-9811.02,-4008.25
5866.5885,-6912.57,-13102.82,-9809.35,-4004.62
5866.5925,-6919.43,-13102.39,-9812.12,-4004.05
5866.5965,-6922.29,-13106.3,-9815.5,-4007.96
5866.6005,-6921.48,-13112.36,-9814.79,-4012.78
5866.6045,-6919.77,-13113.21,-9810.59,-4012.49
5866.6085,-6923.91,-13114.5,-9814.17,-4013.35
5866.6125,-6930.45,-13118.6,-9821.08,-4017.5
5866.6165,-6933.83,-13124.94,-9824.23,-4022.31
5866.6205,-6931.83,-13127.38,-9823.42,-4025.27
5866.6245,-6920.96,-13116.22,-9812.17,-4013.35
5866.6285,-6915.52,-13107.16,-9806.97,-4005.05
5866.6325,-6913.42,-13102.96,-9809.26,-4003.86
5866.6365,-6909.32,-13102.49,-9811.21,-4004.29
5866.6405,-6906.18,-13099.77,-9805.01,-4002.09
5866.6445,-6910.18,-13098.77,-9799.91,-3999.33
5866.6485,-6916.95,-13100.29,-9806.06,-4000.43
5866.6525,-6922.1,-13101.82,-9810.16,-4003.48
